I_REGION,ID,C_NAME,LATITUDE,LONGITUDE
65,6506,ВИСОКОПІЛЬСЬКИЙ Р-Н ХЕРСОНСЬК.ОБЛ.,47.48854,33.52999
65,6507,ГЕНІЧЕСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.42132,34.95214
65,6508,М.НОВА КАХОВКА ХЕРСОНСЬКА ОБЛ.,46.75165,33.35346
65,6509,НИЖНЬОСІРОГОЗЬКИЙ Р-Н ХЕРСОН.ОБЛ.,46.84526,34.37573
65,6510,БІЛОЗЕРСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.62596,32.44366
65,6511,СКАДОВСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.12013,32.90843
65,6512,ЦЮРУПИНСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.59958,32.72511
65,6513,ГОЛОПРИСТАНСЬКИЙ Р-Н ХЕРСОН.ОБЛ.,46.52824,32.55908
65,6514,ЧАПЛИНСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.36268,33.54295
65,6515,КАХОВСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.81307,33.49318
65,6516,ВЕРХНЬОРОГАЧИЦЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,47.25112,34.33781
65,6517,БЕРИСЛАВСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.84041,33.42671
65,6518,ВЕЛИКОЛЕПЕТИСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,47.16968,33.92989
65,6519,НОВОТРОЇЦЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.37447,34.32943
65,6520,КАЛАНЧАЦЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.25038,33.30225
65,6521,КОМСОМОЛЬСЬКИЙ Р-Н М.ХЕРСОН,46.17681,34.81338
65,6522,ДНІПРОВСЬКИЙ Р-Н М.ХЕРСОН,46.6577,32.6354
10,1000,МІНСОЦПОЛІТИКИ,50.4387831,30.5190618
